SID,FullAddress,Service,Company,EXID,Latitude,Longitude,GIS LAT,GIS LON
11650,"387 WEST RIVER RD WASHAKIE, WY 82401",10MB/1MB_16000,Worland,23,44.124981,-107.942025,44.124981,-107.942025
4703,"3870 BLUE SKY RD BURNS WY, 82054",1000MB/1000MB_Fiber,Worland,9,41.130664,-104.547054,41.130664,-104.547054
26852,"3870 US HIGHWAY 16 NEWCASTLE, WY 82701",1000MB/1000MB_Fiber,Worland,17,43.923759,-104.359544,43.923759,-104.359544
4367,"3872 COUNTY ROAD 214 BURNS, WY 82060",1000MB/1000MB_Fiber,Worland,9,41.205727,-104.546982,41.205727,-104.546982
4694,"3872 LONG DR BURNS WY, 82054",10MB/1MB_16000,Worland,9,41.132551,-104.546983,41.132551,-104.546983
552,"3876 COUNTY ROAD 150 MERIDEN, WY 82081",1000MB/1000MB_Fiber,Worland,8,41.560136,-104.369281,41.559944,-104.369681
4704,"3878 BLUE SKY RD BURNS WY, 82054",1000MB/1000MB_Fiber,Worland,9,41.130501,-104.545434,41.130501,-104.545434
10336,"388 BUFFALO CREEK RD THERMOPOLIS, WY 82443",10MB/1MB_10000,Worland,21,43.604124,-108.19881,43.604124,-108.19881
29833,"388 METZ ST OSAGE, WY 82723",50 MB/20 MB_1200,Worland,22,43.981277,-104.423779,43.981277,-104.423779
29211,"388 STATE HIGHWAY 450 NEWCASTLE, WY 82701",1000MB/1000MB_Fiber,Worland,17,43.813849,-104.309876,43.813849,-104.309876
4705,"3880 LONG DR BURNS WY, 82054",1000MB/1000MB_Fiber,Worland,9,41.133293,-104.545645,41.133293,-104.545645
4737,"3882 SUNNY GLEN LN BURNS, WY 82053",1000MB/1000MB_Fiber,Worland,9,41.137826,-104.544857,41.137826,-104.544857
4697,"3886 BLUE SKY RD BURNS WY, 82054",1000MB/1000MB_Fiber,Worland,9,41.13037,-104.544077,41.13037,-104.544077
4693,"3888 LONG DR BURNS WY, 82054",10MB/1MB_16000,Worland,9,41.133108,-104.544212,41.133108,-104.544212
944905,"3889 MEADOW DOVE LN BURNS, WY 82053",1000MB/1000MB_Fiber,Worland,9,,,41.151343,-104.54412
27021,"389 SALT CREEK RD NEWCASTLE, WY 82701",1000MB/1000MB_Fiber,Worland,17,43.883374,-104.151816,43.883374,-104.151816
25688,"389 WATSON MIDWEST, WY 82643",NO SM Qualifications,Worland,15,43.412118,-106.279482,43.412118,-106.279482
11649,"389 WEST RIVER RD WASHAKIE, WY 82401",10MB/1MB_16000,Worland,23,44.126158,-107.941179,44.126158,-107.941179
63397,"3890 BLUEBONNET LN HILLSDALE, WY 82060",1000MB/1000MB_Fiber,Worland,9,,,41.209599,-104.541361
4722,"3891 ANTELOPE MEADOWS DR BURNS, WY 82053",1000MB/1000MB_Fiber,Worland,9,41.147071,-104.543151,41.147071,-104.543151
4702,"3894 LONG DR BURNS WY, 82054",10MB/1MB_16000,Worland,9,41.133177,-104.542224,41.133177,-104.542224
17236,"39 CEDAR HILLS DR PINE HAVEN, WY 82721",10MB/1MB_10000,Worland,16,44.356935,-104.815574,44.356935,-104.815574
17415,"39 DRY CREEK DR MOORCROFT, WY 82721",10MB/1MB_16000,Worland,16,44.299338,-105.029269,44.299338,-105.029269
26907,"39 GARNET DR NEWCASTLE, WY ",10MB/1MB_16000,Worland,17,43.927455,-104.177259,43.927455,-104.177259
24815,"39 IV BAR RD HULETT, WY 82720",10MB/1MB_16000,Worland,12,44.67685,-104.594814,44.67685,-104.594814
25035,"39 LOLA LN HULETT, WY 82720",NO SM Qualifications,Worland,12,44.68668,-104.528898,44.68668,-104.528898
24662,"39 MULE CREEK RD HULETT, WY 82720",50MB/20MB_6000,Worland,12,44.741783,-104.86064,44.741783,-104.86064
24656,"39 MUSTANG VALLEY RD HULETT, WY 82720",NO SM Qualifications,Worland,12,44.76148,-104.573427,44.76148,-104.573427
26883,"39 PINE TOP DR NEWCASTLE, WY 82701",10MB/1MB_16000,Worland,17,43.922331,-104.183818,43.922331,-104.183818
29765,"39 SKULL CREEK RD OSAGE, WY 82723",10MB/1MB_10000,Worland,22,43.989183,-104.4185,43.989183,-104.4185
152,"390 COUNTY ROAD 146 CARPENTER, WY 82054",NO SM Qualifications,Worland,10,41.055796,-104.408788,41.055796,-104.408788
25668,"390 WATSON MIDWEST, WY 82643",10 MB/1 MB_6200,Worland,15,43.411758,-106.27933,43.411758,-106.27933
4712,"3900 ANTELOPE MEADOWS DR BURNS, WY 82053",1000MB/1000MB_Fiber,Worland,9,41.149186,-104.543173,41.149186,-104.543173
2124,"3900 ORE RD JEFFREY CITY, WY 82310",NO SM Qualifications,Worland,11,42.745783,-107.691476,42.745783,-107.691476
4730,"3904 MEADOW DOVE LN BURNS, WY 82053",10MB/1MB_16000,Worland,9,41.153877,-104.540778,41.153877,-104.540778
29883,"391 DRY CREEK RD UNIT A UPTON, WY 82723",NO SM Qualifications,Worland,22,44.122418,-104.43996,44.122418,-104.43996
19434,"391 DRY CREEK RD UPTON, WY 82730",1000MB/1000MB_Fiber,Worland,22,44.122388,-104.439645,44.122388,-104.439645
7274,"391 LYSITE MONETA RD LYSITE, WY 82642",1000MB/1000MB_Fiber,Worland,20,43.212829,-107.700277,43.212829,-107.700277
29832,"391 METZ ST OSAGE, WY 82723",50 MB/20 MB_1200,Worland,22,43.981595,-104.423882,43.981595,-104.423882
29127,"391 SALT CREEK RD NEWCASTLE, WY 82701",1000MB/1000MB_Fiber,Worland,17,43.88469,-104.164288,43.88469,-104.164288
25689,"391 WATSON MIDWEST, WY 82643",NO SM Qualifications,Worland,15,43.412073,-106.279258,43.412073,-106.279258
4252,"3910 BLUEBONNET LN HILLSDALE, WY 82060",1000MB/1000MB_Fiber,Worland,9,41.20961,-104.54059,41.209605,-104.540605
4713,"3911 ANTELOPE MEADOWS DR BURNS, WY 82053",1000MB/1000MB_Fiber,Worland,9,41.146402,-104.539425,41.146402,-104.539425
4692,"3913 BLUE SKY RD BURNS WY, 82054",1000MB/1000MB_Fiber,Worland,9,41.129123,-104.538559,41.129123,-104.538559
944920,"3914 PARADISE RD BURNS WY, 82054",1000MB/1000MB_Fiber,Worland,9,,,41.127505,-104.538273
4384,"3914 SUNFLOWER RANCH RD BURNS, WY 82060",1000MB/1000MB_Fiber,Worland,9,41.163943,-104.538676,41.163943,-104.538676
4374,"3915 SUNFLOWER RANCH RD BURNS, WY 82060",1000MB/1000MB_Fiber,Worland,9,41.162063,-104.538532,41.162063,-104.538532
62142,"39150 N HWY 87 MIDWEST, WY 82643",NO SM Qualifications,Worland,15,43.414575,-106.327893,43.414575,-106.327893
153,"392 COUNTY ROAD 145 CARPENTER, WY 82054",1000MB/1000MB_Fiber,Worland,10,41.057121,-104.427932,41.057121,-104.427932
10233,"392 S U S HWY 20 THERMOPOLIS, WY 82443",10MB/1MB_10000,Worland,21,43.589931,-108.213642,43.589931,-108.213642
146,"3920 COUNTY ROAD 205 CARPENTER, WY 82054",10MB/1MB_16000,Worland,10,41.072622,-104.533713,41.072622,-104.533713
4261,"3922 BLUEBONNET LN HILLSDALE, WY 82060",1000MB/1000MB_Fiber,Worland,9,41.210014,-104.536985,41.210014,-104.536985
6881,"3925 BADWATER RD LYSITE, WY 82642",NO SM Qualifications,Worland,20,43.370342,-107.526665,43.370342,-107.526665
944919,"3925 BLUE SKY RD BURNS WY, 82054",1000MB/1000MB_Fiber,Worland,9,41.1288,-104.5377,41.128621,-104.536221
944955,"3925 BLUEBONNET LN HILLSDALE, WY 82060",1000MB/1000MB_Fiber,Worland,9,,,41.206354,-104.535969
364,"3925 SILVER OAK RD CARPENTER, WY 82054",1000MB/1000MB_Fiber,Worland,10,41.089049,-104.53951,41.089049,-104.53951
4699,"3926 PARADISE RD BURNS WY, 82054",1000MB/1000MB_Fiber,Worland,9,41.1278,-104.536088,41.1278,-104.536088
4373,"3929 SUNFLOWER RANCH RD BURNS, WY 82060",1000MB/1000MB_Fiber,Worland,9,41.16208,-104.535508,41.16208,-104.535508
16071,"393 COAL MINE RD KAYCEE, WY 82639",10MB/1MB_16000,Worland,14,43.754383,-106.49473,43.754383,-106.49473
8209,"393 HWY 120 THERMOPOLIS, WY 82443",1000MB/1000MB_Fiber,Worland,21,43.657393,-108.264711,43.657393,-108.264711
177,"393 HWY 214 CARPENTER, WY 82054",10MB/1MB_16000,Worland,10,41.055809,-104.34721,41.055809,-104.34721
27014,"393 SALT CREEK RD NEWCASTLE, WY 82701",NO SM Qualifications,Worland,17,43.886113,-104.15905,43.886113,-104.15905
25690,"393 WATSON MIDWEST, WY 82643",10 MB/1 MB_6200,Worland,15,43.412072,-106.279039,43.412072,-106.279039
4259,"3930 BLUEBONNET LN HILLSDALE, WY 82060",1000MB/1000MB_Fiber,Worland,9,41.209784,-104.534309,41.209784,-104.534309
25644,"39315 HWY 387 EDGERTON, WY 82643",NO SM Qualifications,Worland,15,43.429968,-106.309098,43.429968,-106.309098
944907,"3932 ANTELOPE MEADOWS DR BURNS, WY 82053",1000MB/1000MB_Fiber,Worland,9,,,41.149605,-104.536549
75,"3934 ELK COVE RD CARPENTER, WY 82054",NO SM Qualifications,Worland,10,41.098934,-104.535861,41.098934,-104.535861
4739,"3934 MEADOW DOVE LN BURNS, WY 82053",10MB/1MB_16000,Worland,9,41.153945,-104.536263,41.153945,-104.536263
25642,"39350 HWY 387 EDGERTON, WY 82643",NO SM Qualifications,Worland,15,43.425527,-106.31441,43.425527,-106.31441
4375,"3938 SUNFLOWER RANCH RD BURNS, WY 82060",1000MB/1000MB_Fiber,Worland,9,41.164186,-104.535226,41.164186,-104.535226
4714,"3939 ANTELOPE MEADOWS DR BURNS, WY 82053",1000MB/1000MB_Fiber,Worland,9,41.146844,-104.535009,41.146844,-104.535009
4858,"3939 BLUE SKY RD BURNS WY, 82054",1000MB/1000MB_Fiber,Worland,9,41.129443,-104.532824,41.129443,-104.532824
244,"394 COUNTY ROAD 153 CARPENTER, WY 82054",10MB/1MB_16000,Worland,10,41.055104,-104.274875,41.055104,-104.274875
10234,"394 S U S HWY 20 THERMOPOLIS, WY 82443",10MB/1MB_10000,Worland,21,43.590416,-108.213682,43.590416,-108.213682
25669,"394 WATSON MIDWEST, WY 82643",10 MB/1 MB_6200,Worland,15,43.411707,-106.278875,43.411707,-106.278875
4832,"3940 PARADISE RD BURNS WY, 82054",1000MB/1000MB_Fiber,Worland,9,41.127155,-104.533504,41.127155,-104.533504
944906,"3942 MEADOW DOVE LN BURNS, WY 82053",1000MB/1000MB_Fiber,Worland,9,,,41.153507,-104.532905
4833,"3943 PARADISE RD BURNS WY, 82054",1000MB/1000MB_Fiber,Worland,9,41.125946,-104.532796,41.125946,-104.532796
4189,"3946 COUNTY ROAD 223 BURNS, WY 82053",NO SM Qualifications,Worland,9,41.334232,-104.53642,41.334232,-104.53642
16075,"395 A COAL MINE RD KAYCEE, WY 82639",10MB/1MB_16000,Worland,14,43.747205,-106.500636,43.747205,-106.500636
16076,"395 B COAL MINE RD KAYCEE, WY 82639",10MB/1MB_16000,Worland,14,43.746011,-106.500221,43.746011,-106.500221
16373,"395 BARNUM RD KAYCEE, WY 82639",NO SM Qualifications,Worland,14,43.679579,-106.701668,43.679579,-106.701668
16074,"395 C COAL MINE RD KAYCEE, WY 82639",10MB/1MB_16000,Worland,14,43.746308,-106.497468,43.746308,-106.497468
16073,"395 D COAL MINE RD KAYCEE, WY 82639",10MB/1MB_16000,Worland,14,43.747319,-106.497475,43.747839,-106.497549
25236,"395 D4 LN HULETT, WY 82720",Outside of SAI,Worland,12,44.763281,-104.790046,44.763281,-104.790046
8210,"395 HWY 120 THERMOPOLIS, WY 82443",1000MB/1000MB_Fiber,Worland,21,43.6572,-108.264502,43.6572,-108.264502
29799,"395 MC GREW ST OSAGE, WY 82723",NO SM Qualifications,Worland,22,43.980583,-104.42359,43.980583,-104.42359
29725,"395 NOBLE ST OSAGE, WY 82723",NO SM Qualifications,Worland,22,43.983508,-104.424561,43.983508,-104.424561
25691,"395 WATSON MIDWEST, WY 82643",NO SM Qualifications,Worland,15,43.412029,-106.278812,43.412029,-106.278812
4768,"3950 ANTELOPE MEADOWS DR BURNS, WY 82053",1000MB/1000MB_Fiber,Worland,9,41.149544,-104.532097,41.149544,-104.532097
4857,"3951 BLUE SKY RD BURNS WY, 82054",1000MB/1000MB_Fiber,Worland,9,41.1288,-104.53152,41.128901,-104.531193
4262,"3952 BLUEBONNET LN HILLSDALE, WY 82060",1000MB/1000MB_Fiber,Worland,9,41.209806,-104.53099,41.209806,-104.53099
4834,"3952 PARADISE RD BURNS WY, 82054",1000MB/1000MB_Fiber,Worland,9,41.127339,-104.531374,41.127339,-104.531374
4767,"3953 ANTELOPE MEADOWS DR BURNS, WY 82053",1000MB/1000MB_Fiber,Worland,9,41.146093,-104.530596,41.146093,-104.530596
4845,"3957 PARADISE RD BURNS WY, 82054",1000MB/1000MB_Fiber,Worland,9,41.125861,-104.527202,41.125861,-104.527202
4266,"3958 BLUEBONNET LN HILLSDALE, WY 82060",1000MB/1000MB_Fiber,Worland,9,41.209732,-104.52986,41.209732,-104.52986
19367,"396 COWGER RD OSAGE, WY 82723",1000MB/1000MB_Fiber,Worland,22,43.913531,-104.54838,43.913531,-104.54838
10232,"396 S U S HWY 20 THERMOPOLIS, WY 82443",10MB/1MB_10000,Worland,21,43.590711,-108.213705,43.590711,-108.213705
4766,"3960 MEADOW DOVE LN BURNS, WY 82053",10MB/1MB_16000,Worland,9,41.153152,-104.529961,41.153152,-104.529961
4372,"3961 SUNFLOWER RANCH RD BURNS, WY 82060",1000MB/1000MB_Fiber,Worland,9,41.161973,-104.530127,41.161973,-104.530127
545,"3962 COUNTY ROAD 238 MERIDEN, WY 82081",50MB/20MB_Wireless,Worland,8,41.559653,-104.524293,41.559653,-104.524293
4855,"3963 BLUE SKY RD BURNS WY, 82054",1000MB/1000MB_Fiber,Worland,9,41.129423,-104.529651,41.129423,-104.529651
4835,"3964 PARADISE RD BURNS WY, 82054",1000MB/1000MB_Fiber,Worland,9,41.127061,-104.528988,41.127061,-104.528988
4764,"3969 MEADOW DOVE LN BURNS, WY 82053",1000MB/1000MB_Fiber,Worland,9,41.151464,-104.531341,41.151389,-104.531452
16374,"397 BARNUM RD KAYCEE, WY 82639",1000MB/1000MB_Fiber,Worland,14,43.675083,-106.701469,43.675083,-106.701469
16072,"397 COAL MINE RD KAYCEE, WY 82639",10MB/1MB_16000,Worland,14,43.747788,-106.49524,43.747788,-106.49524
4390,"3970 COUNTY ROAD 214 BURNS, WY 82060",1000MB/1000MB_Fiber,Worland,9,41.20341,-104.527865,41.20341,-104.527865
944921,"3970 PARADISE RD BURNS WY, 82054",1000MB/1000MB_Fiber,Worland,9,,,41.127071,-104.52732
4377,"3970 SUNFLOWER RANCH RD BURNS, WY 82060",1000MB/1000MB_Fiber,Worland,9,41.163392,-104.529188,41.163392,-104.529188
944954,"3973 BLUEBONNET LN HILLSDALE, WY 82060",1000MB/1000MB_Fiber,Worland,9,,,41.207967,-104.527375
4856,"3975 BLUE SKY RD BURNS WY, 82054",1000MB/1000MB_Fiber,Worland,9,41.12945,-104.525939,41.12945,-104.525939
29798,"398 MC GREW ST OSAGE, WY 82723",50 MB/20 MB_1200,Worland,22,43.980306,-104.423524,43.980306,-104.423524
944953,"3980 BLUEBONNET LN HILLSDALE, WY 82060",1000MB/1000MB_Fiber,Worland,9,,,41.21143,-104.525699
5036,"3981 BLUEBONNET LN HILLSDALE, WY 82060",1000MB/1000MB_Fiber,Worland,9,41.208469,-104.524937,41.208469,-104.524937
945240,"3982 1/2 COUNTY ROAD 214 BURNS, WY 82060",1000MB/1000MB_Fiber,Worland,9,,,41.203035,-104.526438
4385,"3982 COUNTY ROAD 214 BURNS, WY 82060",1000MB/1000MB_Fiber,Worland,9,41.203166,-104.525597,41.203166,-104.525597
4376,"3984 SUNFLOWER RANCH RD BURNS, WY 82060",1000MB/1000MB_Fiber,Worland,9,41.163307,-104.526425,41.163307,-104.526425
4836,"3986 PARADISE RD BURNS WY, 82054",1000MB/1000MB_Fiber,Worland,9,41.127859,-104.524079,41.127859,-104.524079
4831,"3987 BLUE SKY RD BURNS WY, 82054",1000MB/1000MB_Fiber,Worland,9,41.129358,-104.524408,41.129358,-104.524408
4183,"3993 COUNTY ROAD 223 BURNS, WY 82053",NO SM Qualifications,Worland,9,41.327339,-104.531026,41.327339,-104.531026
944952,"3996 BLUEBONNET LN HILLSDALE, WY 82060",1000MB/1000MB_Fiber,Worland,9,,,41.210736,-104.523357
944947,"3997 COUNTY ROAD 214 BURNS, WY 82060",1000MB/1000MB_Fiber,Worland,9,,,41.201599,-104.523007
4392,"3998 COUNTY ROAD 214 BURNS, WY 82060",30MB/10MB_4000,Worland,9,41.19913,-104.524311,41.19913,-104.524311
61929,"3998 I80 SERVICE ROAD BURNS, WY 82053",1000MB/1000MB_Fiber,Worland,9,,,41.160943,-104.522629
29464,"4 A MOORE LN NEWCASTLE, WY 82701",50MB/20MB_3000,Worland,17,43.83073,-104.154123,43.83073,-104.154123
28136,"4 ANTELOPE RUN NEWCASTLE, WY 82701",1000MB/1000MB_Fiber,Worland,17,43.860507,-104.18104,43.860507,-104.18104
29465,"4 B MOORE LN NEWCASTLE, WY 82701",50MB/20MB_3000,Worland,17,43.830928,-104.154239,43.830928,-104.154239
26804,"4 BEAR CANYON RD FOUR CORNERS, WY 82715",NO SM Qualifications,Worland,17,44.024391,-104.070299,44.024391,-104.070299
28772,"4 BEAVER CREEK CUTACROSS RD NEWCASTLE, WY 82701",1000MB/1000MB_Fiber,Worland,17,43.852065,-104.14683,43.852065,-104.14683
29134,"4 BIG RED RD NEWCASTLE, WY 82701",1000MB/1000MB_Fiber,Worland,17,43.82088,-104.143201,43.82088,-104.143201
26961,"4 BLEEKER RD NEWCASTLE, WY 82701",10MB/1MB_16000,Worland,17,43.900721,-104.186619,43.900721,-104.186619
28955,"4 BOLES CANYON RD NEWCASTLE, WY 82701",50MB/20MB_3000,Worland,17,43.771253,-104.060523,43.771253,-104.060523
25044,"4 BRUSH HOLLOW DR HULETT, WY 82720",NO SM Qualifications,Worland,12,44.694456,-104.56197,44.694456,-104.56197
17207,"4 CEDAR HILLS DR PINE HAVEN, WY 82721",50MB/20MB_1900,Worland,16,44.357402,-104.813326,44.357402,-104.813326
17528,"4 CEDAR RIDGE RD MOORCROFT, WY 82721",10MB/1MB_16000,Worland,16,44.306248,-104.726436,44.306248,-104.726436
338279,"4 COLT TRL SUNDANCE, WY 82729",1000MB/1000MB_Fiber,Worland,22,44.227158,-104.505179,44.227158,-104.505179
17228,"4 COTTONWOOD ST PINE HAVEN, WY 82721",10MB/1MB_10000,Worland,16,44.363411,-104.807057,44.363411,-104.807057
18643,"4 DERRINGER TRL SUNDANCE, WY 82729",1000MB/1000MB_Fiber,Worland,22,44.205166,-104.482862,44.205166,-104.482862
62633,"4 ELM ST PINE HAVEN, WY 82721",10MB/1MB_10000,Worland,16,,,44.353508,-104.803118
17215,"4 ENLOE ST PINE HAVEN, WY 82721",10MB/1MB_10000,Worland,16,44.353829,-104.818347,44.353829,-104.818347
17863,"4 ENOS CT MOORCROFT, WY 82721",10MB/1MB_10000,Worland,16,44.270065,-104.950253,44.270065,-104.950253
17605,"4 FAIRVIEW CT MOORCROFT, WY 82721",10MB/1MB_10000,Worland,16,44.276346,-104.94872,44.276346,-104.94872
26946,"4 HOMESTEAD RD NEWCASTLE, WY 82701",30MB/10MB_4000,Worland,17,43.904544,-104.187241,43.904544,-104.187241
28731,"4 HUTT DR APT NEWCASTLE, WY 82701",1000MB/1000MB_Fiber,Worland,17,43.838837,-104.166158,43.838837,-104.166158
28771,"4 HUTT DR NEWCASTLE, WY 82701",1000MB/1000MB_Fiber,Worland,17,43.838953,-104.1663,43.838953,-104.1663
27055,"4 K ST NEWCASTLE, WY 82701",NO SM Qualifications,Worland,17,43.852004,-104.25539,43.852004,-104.25539
25067,"4 LAME JONES RD ALVA, WY 8271",30MB/10MB_4000,Worland,12,44.693303,-104.439621,44.693303,-104.439621
25248,"4 LODGE ST HULETT, WY 82720",10MB/1MB_16000,Worland,12,44.689419,-104.597576,44.688881,-104.594941
29463,"4 MOORE LN NEWCASTLE, WY 82701",50MB/20MB_3000,Worland,17,43.831022,-104.154018,43.831022,-104.154018
28922,"4 MUSH CREEK CUT ACROSS RD NEWCASTLE, WY 82701",10MB/1MB_32000,Worland,17,43.786852,-104.471186,43.786852,-104.471186
17474,"4 NORTH MULE CREEK DR MOORCROFT, WY 82721",30MB/10MB_4000,Worland,16,44.327804,-104.746879,44.327804,-104.746879
63129,"4 OPAL CT NEWCASTLE, WY 82701",10MB/1MB_16000,Worland,17,43.92675,-104.179989,43.92675,-104.179989
6967,"4 PIKE DR SHOSHONI, WY 82649",10 MB/1 MB_6200,Worland,20,43.244936,-108.10965,43.244936,-108.10965
17481,"4 PINE VIEW DR MOORCROFT, WY 82721",50MB/20MB_3000,Worland,16,44.324593,-104.74453,44.324593,-104.74453
17591,"4 PRAIRIE ST MOORCROFT, WY 82721",NO SM Qualifications,Worland,16,44.29168,-104.931196,44.29168,-104.931196
28196,"4 RANCH MARKET RD NEWCASTLE, WY 82701",1000MB/1000MB_Fiber,Worland,17,43.849256,-104.177596,43.849256,-104.177596
26881,"4 ROADWAY DR NEWCASTLE, WY 82701",10MB/1MB_16000,Worland,17,43.945041,-104.190911,43.945041,-104.190911
62284,"4 ROBINSON RD MOORCROFT, WY 82721",NO SM Qualifications,Worland,16,44.290892,-104.936376,44.290892,-104.936376
942383,"4 RUBY LN. MOORCROFT, WY 82721",NO SM Qualifications,Worland,16,,,44.281882,-104.942564
6973,"4 SANDY DR SHOSHONI, WY 82649",NO SM Qualifications,Worland,20,43.24678,-108.109487,43.24678,-108.109487
944715,"4 STATEVIEW RD NEWCASTLE, WY 82701",10MB/1MB_16000,Worland,17,,,43.758216,-104.056551
26833,"4 SWEETWATER RD NEWCASTLE, WY 82701",10MB/1MB_16000,Worland,17,43.978652,-104.197029,43.978652,-104.197029
25774,"4 TEACHERS ROW MIDWEST, WY 82643",10 MB/1 MB_6200,Worland,15,43.409258,-106.272577,43.409258,-106.272577
6133,"4 TOWER RD PINE BLUFFS, WY 82082",NO SM Qualifications,Worland,19,41.172565,-104.077257,41.172565,-104.077257
27974,"4 W PARK ST NEWCASTLE, WY 82701",10MB/1MB_10000,Worland,17,43.84995,-104.198012,43.84995,-104.198012
27756,"4 W WOODSTOCK ST NEWCASTLE, WY 82701",10MB/1MB_10000,Worland,17,43.857323,-104.203414,43.857323,-104.203414
6855,"4 WALLEYE WY SHOSHONI, WY 82649",30MB/10MB_4000,Worland,20,43.394274,-108.16286,43.394274,-108.16286
17611,"4 WESTRIDGE LN MOORCROFT, WY 82721",10MB/1MB_10000,Worland,16,44.276597,-104.940989,44.276597,-104.940989
29891,"40 A SKULL CREEK RD OSAGE, WY 82723",10MB/1MB_10000,Worland,22,43.985443,-104.416206,43.985443,-104.416206
940739,"40 ARROWHEAD DR MOORCROFT, WY 82721",NO SM Qualifications,Worland,16,,,44.331499,-104.692035
26912,"40 BREAKNECK RD NEWCASTLE, WY 82701",50MB/20MB_3000,Worland,17,43.954229,-104.195682,43.954229,-104.195682
17221,"40 CEDAR HILLS DR PINE HAVEN, WY 82721",30MB/10MB_2500,Worland,16,44.357041,-104.814772,44.357041,-104.814772
28830,"40 CRESTLINE DR NEWCASTLE, WY 82701",10MB/1MB_16000,Worland,17,43.822477,-104.154728,43.822477,-104.154728
27024,"40 FOX DRAW RD NEWCASTLE, WY 82701",1000MB/1000MB_Fiber,Worland,17,43.866798,-104.161179,43.866798,-104.161179
18638,"40 LOST CABIN DR SUNDANCE, WY 82729",1000MB/1000MB_Fiber,Worland,22,44.244221,-104.542273,44.244221,-104.542273
940249,"40 MARLIN TRL SUNDANCE, WY 82729",1000MB/1000MB_Fiber,Worland,22,44.224397,-104.487556,44.224397,-104.487556
18652,"40 MAYS POND RD UPTON, WY 82730",1000MB/1000MB_Fiber,Worland,22,44.163063,-104.585147,44.163063,-104.585147
24531,"40 MIDDLE FORK RD ALVA, WY 82720",NO SM Qualifications,Worland,12,44.529715,-104.571688,44.529891,-104.571257
28650,"40 OLD HWY 85 RD NEWCASTLE, WY 82701",1000MB/1000MB_Fiber,Worland,17,43.840341,-104.171524,43.840341,-104.171524
26913,"40 PINE TOP DR NEWCASTLE, WY 82701",10MB/1MB_16000,Worland,17,43.922055,-104.185823,43.922055,-104.185823
26988,"40 PIPPIN RD NEWCASTLE, WY 82701",1000MB/1000MB_Fiber,Worland,17,43.879443,-104.18648,43.877876,-104.185303
17452,"40 PRAIRIE ST MOORCROFT, WY 82721",NO SM Qualifications,Worland,16,44.296483,-104.930252,44.296483,-104.930252
25304,"40 RED ROCK TRAIL DEVILS TOWER, WY 82714",10MB/1MB_16000,Worland,12,44.580334,-104.657806,44.580334,-104.657806
29889,"40 SKULL CREEK RD OSAGE, WY 82723",10MB/1MB_10000,Worland,22,43.985711,-104.416395,43.985711,-104.416395
6902,"40 WAHABA ST BONNEVILLE, WY 82649",NO SM Qualifications,Worland,20,43.268817,-108.071529,43.268844,-108.072106
17231,"40 WATERS DR PINE HAVEN, WY 82721",30MB/10MB_2500,Worland,16,44.357473,-104.814626,44.357473,-104.814626
26806,"40 WET PARMLEE CANYON RD FOUR CORNERS, WY 82715",NO SM Qualifications,Worland,17,44.021319,-104.073365,44.021319,-104.073365
26935,"40 WOCICKI LN NEWCASTLE, WY 82701",10MB/1MB_16000,Worland,17,43.888056,-104.195224,43.888056,-104.195224
752,"400 5TH AVE ALBIN, WY 82050",50MB/20MB_3000,Worland,8,41.416758,-104.102154,41.416758,-104.102154
10454,"400 ARAPAHOE ST THERMOPOLIS, WY 82443",NO SM Qualifications,Worland,21,43.647531,-108.209763,43.647531,-108.209763
12701,"400 BARLEY ROW WORLAND, WY 82401",1000MB/1000MB_Fiber,Worland,23,44.013479,-107.965283,44.013479,-107.965283
13320,"400 BLUEBELL LN WORLAND, WY 82401",1000MB/1000MB_Fiber,Worland,23,44.020484,-107.928017,44.020484,-107.928017
11887,"400 BRIDGE AVE WORLAND, WY 82401",1000MB/1000MB_Fiber,Worland,23,44.017788,-107.973998,44.017383,-107.97409
18029,"400 CARBON ST MOORCROFT, WY 82721",10MB/1MB_10000,Worland,16,44.264161,-104.93922,44.264161,-104.93922
10135,"400 COYOTE RUN THERMOPOLIS, WY 82443",NO SM Qualifications,Worland,21,43.611604,-108.255942,43.611604,-108.255942
17852,"400 E WHITETAIL ST MOORCROFT, WY 82721",30 MB/10 MB_1600,Worland,16,44.264704,-104.946988,44.264704,-104.946988
12314,"400 EAST LN WORLAND, WY 82401",1000MB/1000MB_Fiber,Worland,23,44.021237,-107.949617,44.021237,-107.949617
11876,"400 FIFTEEN MILE RD WORLAND, WY 82401",1000MB/1000MB_Fiber,Worland,23,44.018384,-107.976834,44.018384,-107.976834
14062,"400 HOWELL AVE LOT 1 WORLAND, WY 82401",1000MB/1000MB_Fiber,Worland,23,44.011558,-107.963933,44.011558,-107.963933
14134,"400 HOWELL AVE LOT 11 WORLAND, WY 82401",1000MB/1000MB_Fiber,Worland,23,44.011095,-107.963924,44.011013,-107.963926
14160,"400 HOWELL AVE LOT 2 WORLAND, WY 82401",1000MB/1000MB_Fiber,Worland,23,44.011095,-107.963924,44.011095,-107.963924
14061,"400 HOWELL AVE LOT 3 WORLAND, WY 82401",1000MB/1000MB_Fiber,Worland,23,44.011435,-107.96393,44.011435,-107.96393
14060,"400 HOWELL AVE LOT 4 WORLAND, WY 82401",1000MB/1000MB_Fiber,Worland,23,44.011378,-107.963929,44.011378,-107.963929
