FullAddress,SID,PID,EXID,Service,Latitude,Longitude,Company,_overlaps
253 LOWER PRAIRIE DOG RD DECKER WY 59025,30584,,7,10X1 Copper,44.865974896149200,-106.86661613006100,Forsyth,
163 LOWER PRAIRIE DOG RD DECKER WY 59025,30586,,7,10X1 Copper,44.853889382004500,-106.86325731164400,Forsyth,
98 LOWER PRAIRIE DOG RD DECKER WY 59025,30587,,7,10X1 Copper,44.847885548797100,-106.88099390234200,Forsyth,
68 LOWER PRAIRIE DOG RD DECKER WY 59025,30588,,7,10X1 Copper,44.84546687288390,-106.88726802652200,Forsyth,
441 ASH CREEK RD DECKER WY 59025,30608,,7,10X1 Copper,44.97165806820380,-107.02228411551700,Forsyth,
738 ASH CREEK RD DECKER WY 59025,30718,,7,10X1 Copper,44.992265746413700,-107.07320527141400,Forsyth,
814 ASH CREEK RD SHERIDAN WY 82801,30605,,7,10X1 Copper,44.98817469512820,-107.08313017446300,Forsyth,
4780 YOUNGS CREEK RD DECKER MT 59025,30610,,5,10X1 Copper,45.013134494533100,-106.97307280248100,Forsyth,
10148 FORKS RD DECKER MT 59025,30646,,5,10X1 Copper,44.9984588773974,-106.44738304262000,Forsyth,
1.25 MI NW OF DECKER DECKER MT 59025,30719,,5,10X1 Copper,45.03409608041450,-106.87986031379000,Forsyth,
SQUIRREL CREEK DECKER MT 59025,30652,,5,10X1 Copper,45.021371322054600,-106.87391815327300,Forsyth,
WHAT STREET DUP-2 DECKER MT 59025,30807,,5,10X1 Copper,45.00773391785920,-106.85790358985000,Forsyth,
10682 FORKS RD UNIT 2 DECKER MT 59025,30798,,5,10X1 Copper,45.02015806650960,-106.45277405693300,Forsyth,
1186 BEATTY GULCH RD DECKER MT 59025,30615,,5,10X1 Copper,44.99626482496180,-106.86511594125500,Forsyth,
1803 CORRAL CREEK RD BUSBY MT 59016,30530,,5,10X1 Copper,45.38218317743950,-107.02860366428500,Forsyth,
1676 CORRAL CREEK RD BUSBY MT 59016,30529,,5,10X1 Copper,45.38386810783780,-107.02320917262200,Forsyth,
1736 CORRAL CREEK RD DECKER MT 59025,30528,,5,10X1 Copper,45.383849140978600,-107.02659271581500,Forsyth,
1738 CORRAL CREEK RD BUSBY MT 59016,30527,,5,10X1 Copper,45.38357293415910,-107.02644926830400,Forsyth,
4687 HWY 14-16 CLEARMONT WY 82835,35301,,37,10X1 Copper,44.718297927390000,-106.268098925621,Forsyth,
4679 F HWY 14-16 CLEARMONT WY 82835,35321,,37,10X1 Copper,44.71879972499510,-106.2678311149490,Forsyth,
4679 E HWY 14-16 CLEARMONT WY 82835,35119,,37,10X1 Copper,44.71867046919150,-106.26796667681800,Forsyth,
4679 D HWY 14-16 CLEARMONT WY 82835,35300,,37,10X1 Copper,44.71864714025480,-106.26807187348500,Forsyth,
4679 C HWY 14-16 CLEARMONT WY 82835,35118,,37,10X1 Copper,44.71864743308670,-106.26818473674900,Forsyth,
4679 B HWY 14-16 CLEARMONT WY 82835,35299,,37,10X1 Copper,44.71865963441460,-106.26828894771100,Forsyth,
4679 HWY 14-16 CLEARMONT WY 82835,35297,,37,10X1 Copper,44.718338143201400,-106.26847226152900,Forsyth,
4679 A HWY 14-16 CLEARMONT WY 82835,35327,,37,10X1 Copper,44.718514077284600,-106.26847675196400,Forsyth,
4533 B HWY 14-16 CLEARMONT WY 82835,35294,,37,10X1 Copper,44.72541625377170,-106.29693318970900,Forsyth,
4533 A HWY 14-16 CLEARMONT WY 82835,35318,,37,10X1 Copper,44.725472041411000,-106.29743620063300,Forsyth,
4533 HWY 14-16 CLEARMONT WY 82835,35296,,37,10X1 Copper,44.727624079496700,-106.29731775170500,Forsyth,
4365 HWY 14-16 CLEARMONT WY 82835,35240,,37,10X1 Copper,44.701204226386800,-106.32479171500600,Forsyth,
49 PINE TOP DR NEWCASTLE WY 82701,51021,,17,10X1 Copper,43.92369437791130,-104.18370798544300,Worland,
4632 HWY 14-16 CLEARMONT WY 82835,35257,,37,10X1 Copper,44.714274056536,-106.2776543808230,Forsyth,
153 PASSAIC RD CLEARMONT WY 82835,35247,,37,10X1 Copper,44.734888698775800,-106.25726290224400,Forsyth,
31 ARVADA DAVIS RD B ARVADA WY 82831,35304,,37,10X1 Copper,44.73854650226180,-106.244286556568,Forsyth,
31 ARVADA-DAVIS RD ARVADA WY 82831,35169,,36,10X1 Copper,44.73898243485580,-106.24416364458500,Forsyth,
689 DRY CREEK RD BUFFALO WY 82834,35248,,37,10X1 Copper,44.24754045286670,-106.44062529305400,Forsyth,
691 DRY CREEK RD BUFFALO WY 82834,35253,,37,10X1 Copper,44.2464583342374,-106.44034162895400,Forsyth,
486 LUDDECK RD BUFFALO WY 82834,35210,,37,10X1 Copper,44.33962892205030,-106.40083140908900,Forsyth,
484 LUDDECK BUFFALO WY 82834,35284,,37,10X1 Copper,44.339909981767700,-106.40083310669300,Forsyth,
2141 TIPPERARY RD D BUFFALO WY 82834,35120,,37,10X1 Copper,44.459498664877800,-106.30037091931600,Forsyth,
2141 TIPPERARY RD BUFFALO WY 82834,35215,,37,10X1 Copper,44.45958661547260,-106.2992681066760,Forsyth,
2141 TIPPERARY RD B BUFFALO WY 82834,35223,,37,10X1 Copper,44.45975020126310,-106.29960215127200,Forsyth,
4093 HWY 14-16 CLEARMONT WY 82835,35130,,37,10X1 Copper,44.67514278728830,-106.36354595361700,Forsyth,
4164 HWY 14-16 CLEARMONT WY 82835,35142,,37,10X1 Copper,44.68261788130720,-106.3508417447640,Forsyth,
4312 HWY 14-16 CLEARMONT WY 82835,35225,,37,10X1 Copper,44.69386449159820,-106.33314504775300,Forsyth,
4392 HWY 14-16 CLEARMONT WY 82835,35144,,37,10X1 Copper,44.70281507274880,-106.32006249232300,Forsyth,
4462 HWY 14-16 CLEARMONT WY 82835,35146,,37,10X1 Copper,44.70749384807930,-106.30487019884100,Forsyth,
4459 US HWY 14-16 E CLEARMONT WY 82835,35239,,37,10X1 Copper,44.71544007292350,-106.31335107091000,Forsyth,
4461 US HWY 14-16 E CLEARMONT WY 82835,35145,,37,10X1 Copper,44.71542168205100,-106.31260267411100,Forsyth,
151 PASSAIC RD CLEARMONT WY 82835,35168,,37,10X1 Copper,44.73001560465720,-106.24788840611900,Forsyth,
1771 TIPPERARY RD BUFFALO WY 82834,35217,,37,10X1 Copper,44.422481298186300,-106.33866976204700,Forsyth,
2141 TIPPERARY RD C BUFFALO WY 82834,35114,,37,10X1 Copper,44.45870531899180,-106.29926564241200,Forsyth,
4617 HWY 14-16 CLEARMONT WY 82835,35158,,37,10X1 Copper,44.71665649307950,-106.28189918408000,Forsyth,
10085 US HIGHWAY 16 EDGEMONT SD 57735,29002,,17,10X1 Copper,43.7443453229974,-104.03796169949500,Worland,
133 FERGUSON CANYON RD NEWCASTLE WY 82701,28994,,17,10X1 Copper,43.74917033310330,-104.0630176727710,Worland,
119 FERGUSON CANYON RD NEWCASTLE WY 82701,28990,,17,10X1 Copper,43.75082074680270,-104.06553324762700,Worland,
118 FERGUSON CANYON RD NEWCASTLE WY 82701,28991,,17,10X1 Copper,43.7516448746069,-104.06572162687500,Worland,
109 FERGUSON CANYON RD NEWCASTLE WY 82701,28988,,17,10X1 Copper,43.75282652397360,-104.06433504061300,Worland,
91 FERGUSON CANYON RD NEWCASTLE WY 82701,28997,,17,10X1 Copper,43.75490771069730,-104.06553844996100,Worland,
17 STATEVIEW RD NEWCASTLE WY 82701,29009,,17,10X1 Copper,43.75378514794400,-104.06001964989900,Worland,
9 STATEVIEW RD NEWCASTLE WY 82701,29008,,17,10X1 Copper,43.75709897005140,-104.05972243235100,Worland,
75 FERGUSON CANYON RD NEWCASTLE WY 82701,28998,,17,10X1 Copper,43.75703748704850,-104.06647235103500,Worland,
44 FERGUSON CANYON RD NEWCASTLE WY 82701,28999,,17,10X1 Copper,43.76006329616540,-104.06912277586100,Worland,
78 DANIEL E DR NEWCASTLE WY 82701,29007,,17,10X1 Copper,43.75888699019780,-104.07009265518000,Worland,
60 FERGUSON CANYON RD NEWCASTLE WY 82701,29005,,17,10X1 Copper,43.758243479022100,-104.06873909004700,Worland,
63 DANIEL E DR NEWCASTLE WY 82701,28995,,17,10X1 Copper,43.75883007349700,-104.07612722557500,Worland,
26 DANIEL E DR NEWCASTLE WY 82701,29123,,17,10X1 Copper,43.76196723755140,-104.07336851006200,Worland,
36 FERGUSON CANYON RD NEWCASTLE WY 82701,29000,,17,10X1 Copper,43.76190123505930,-104.07013126197400,Worland,
32 TUB TOWN RD NEWCASTLE WY 82701,28938,,17,10X1 Copper,43.81360412150250,-104.12865708001100,Worland,
18 STREETS DR NEWCASTLE WY 82701,28821,,17,10X1 Copper,43.8152116246296,-104.1327702916010,Worland,
5341 US HIGHWAY 16 NEWCASTLE WY 82701,29455,,17,10X1 Copper,43.819378434987600,-104.13149273530400,Worland,
5341 A US HIGHWAY 16 NEWCASTLE WY 82701,29459,,17,10X1 Copper,43.818815792916400,-104.12999681788800,Worland,
14 PAULEY DR NEWCASTLE WY 82701,28831,,17,10X1 Copper,43.81538962758740,-104.13041916525700,Worland,
5362 US HIGHWAY 16 NEWCASTLE WY 82701,29456,,17,10X1 Copper,43.81678732281990,-104.12987623326500,Worland,
6 PAULEY DR NEWCASTLE WY 82701,28816,,17,10X1 Copper,43.81687963295000,-104.13046475413000,Worland,
8 BORGIALLI LN NEWCASTLE WY 82701,28820,,17,10X1 Copper,43.816796462639400,-104.13173697118900,Worland,
Null,26555,,17,10X1 Copper,43.816872099053000,-104.13359477937900,Worland,
11 STREETS DR NEWCASTLE WY 82701,29458,,17,10X1 Copper,43.81670841499160,-104.13388821839000,Worland,
11 1/2 STREETS DR NEWCASTLE WY 82701,29460,,17,10X1 Copper,43.816382036823900,-104.13377491703400,Worland,
Null,26556,,17,10X1 Copper,43.81717186811030,-104.13309543746800,Worland,
Null,26558,,17,10X1 Copper,43.817599095875900,-104.13302917616300,Worland,
Null,26559,,17,10X1 Copper,43.81820933094880,-104.13389733616500,Worland,
8 TUB TOWN RD NEWCASTLE WY 82701,28824,,17,10X1 Copper,43.81804045625720,-104.13323097195600,Worland,
Null,26560,,17,10X1 Copper,43.81848601636090,-104.13452038409800,Worland,
5297 US HIGHWAY 16 NEWCASTLE WY 82701,28812,,17,10X1 Copper,43.82078632524030,-104.13766790561700,Worland,
18 HAPPY FACE DR NEWCASTLE WY 82701,28792,,17,10X1 Copper,43.82307603817210,-104.16235423938100,Worland,
10 HAPPY FACE DR NEWCASTLE WY,28829,,17,10X1 Copper,43.82437970768050,-104.16284019212700,Worland,
2 RIDGE RD NEWCASTLE WY 82701,28832,,17,10X1 Copper,43.82485269535400,-104.16272283842700,Worland,
17 DIANA LN NEWCASTLE WY 82701,28894,,17,10X1 Copper,43.825942396221600,-104.16223088930700,Worland,
11 DIANA LN NEWCASTLE WY 82701,28836,,17,10X1 Copper,43.82700513807240,-104.16369696175500,Worland,
29 FOOTHILLS DR NEWCASTLE WY 82701,28843,,17,10X1 Copper,43.827776194796400,-104.15768018881800,Worland,
283 WEED WY THERMOPOLIS WY 82443,8155,,21,10X1 Copper,43.67726725278240,-108.20680225670000,Worland,
295 WEED WY THERMOPOLIS WY 82443,8173,,21,10X1 Copper,43.677234840458000,-108.20774445412700,Worland,
273 ROAD 1 THERMOPOLIS WY 82443,8151,,21,10X1 Copper,43.676481462577400,-108.20710615514100,Worland,
271 ROAD 1 THERMOPOLIS WY 82443,8150,,21,10X1 Copper,43.676489431620400,-108.20616828386500,Worland,
270 ROAD 1 THERMOPOLIS WY 82443,8149,,21,10X1 Copper,43.676882675739500,-108.20610708799000,Worland,
279 ROAD 3 LN THERMOPOLIS WY 82443,8159,,21,10X1 Copper,43.6780322262161,-108.2065766670750,Worland,
295 ROAD 3 THERMOPOLIS WY 82443,8162,,21,10X1 Copper,43.67801805718660,-108.20762879803000,Worland,
299 ROAD 3 THERMOPOLIS WY 82443,8163,,21,10X1 Copper,43.67772766089300,-108.21061857931000,Worland,
297 ROAD 3 THERMOPOLIS WY 82443,8170,,21,10X1 Copper,43.67761907739470,-108.20923568944300,Worland,
344 ROAD 5 THERMOPOLIS WY 82443,8136,,21,10X1 Copper,43.67880434380380,-108.21042225965800,Worland,
342 ROAD 5 THERMOPOLIS WY 82443,8135,,21,10X1 Copper,43.679334788789800,-108.21043058339200,Worland,
40 CRESTLINE DR NEWCASTLE WY 82701,28830,,17,10X1 Copper,43.82247747015280,-104.1547282202920,Worland,
338 ROAD 5 THERMOPOLIS WY 82443,8133,,21,10X1 Copper,43.68005601787980,-108.20996708282400,Worland,
339 ROAD 5 THERMOPOLIS WY 82443,8134,,21,10X1 Copper,43.67963350356700,-108.2088991805830,Worland,
291 ROAD 5 THERMOPOLIS WY 82443,8171,,21,10X1 Copper,43.67999415713890,-108.20806308338600,Worland,
19 SKYVIEW DR NEWCASTLE WY,28828,,17,10X1 Copper,43.82415879378780,-104.14907618572100,Worland,
31 SKYVIEW DR NEWCASTLE WY 82701,28810,,17,10X1 Copper,43.823326791058300,-104.14768927089000,Worland,
36 SKYVIEW DR NEWCASTLE WY 82701,28809,,17,10X1 Copper,43.82242995159410,-104.14838014082900,Worland,
288 ROAD 5 APT 2 THERMOPOLIS WY 82443,10474,,21,10X1 Copper,43.680913238587400,-108.2074096702510,Worland,
310 RED LN THERMOPOLIS WY 82443,8130,,21,10X1 Copper,43.68196208414390,-108.20530891307000,Worland,
312 RED LN THERMOPOLIS WY 82443,8131,,21,10X1 Copper,43.682319246198800,-108.20475987518100,Worland,
5254 US HIGHWAY 16 NEWCASTLE WY 82701,28827,,17,10X1 Copper,43.82208072767660,-104.14560176596900,Worland,
320 RED LN THERMOPOLIS WY 82443,7990,,21,10X1 Copper,43.68328091435760,-108.20509233169600,Worland,
322 RED LN THERMOPOLIS WY 82443,7991,,21,10X1 Copper,43.68367856465170,-108.2044437101850,Worland,
328 RED LN THERMOPOLIS WY 82443,7992,,21,10X1 Copper,43.683632067602600,-108.20418745417000,Worland,
5255 US HIGHWAY 16 NEWCASTLE WY 82701,26554,,17,10X1 Copper,43.82360874554290,-104.14433392982200,Worland,
332 RED LN THERMOPOLIS WY 82443,7994,,21,10X1 Copper,43.683728459521600,-108.20320979873100,Worland,
330 RED LN THERMOPOLIS WY 82443,7993,,21,10X1 Copper,43.68387742854430,-108.20363170800800,Worland,
334 RED LN THERMOPOLIS WY 82443,7995,,21,10X1 Copper,43.68377157851140,-108.20188766664700,Worland,
5255 US HIGHWAY 16 A NEWCASTLE WY 82701,28826,,17,10X1 Copper,43.823277607972400,-104.14416466230600,Worland,
346 RED LN THERMOPOLIS WY 82443,8110,,21,10X1 Copper,43.68302613222730,-108.20045488913500,Worland,
340 RED LN THERMOPOLIS WY 82443,7997,,21,10X1 Copper,43.683648957560500,-108.20057728088500,Worland,
336 RED LN THERMOPOLIS WY 82443,7996,,21,10X1 Copper,43.683647566623,-108.20087121274900,Worland,
341 RED LN THERMOPOLIS WY 82443,8106,,21,10X1 Copper,43.683974197604400,-108.20048303650000,Worland,
330 N U S HWY 20 THERMOPOLIS WY 82443,8121,,21,10X1 Copper,43.68109611524620,-108.1944385542900,Worland,
405 JACKMAN RD THERMOPOLIS WY 82443,7988,,21,10X1 Copper,43.687658319237500,-108.1934040565080,Worland,
381 N U S HWY 20 THERMOPOLIS WY 82443,7987,,21,10X1 Copper,43.686896390208400,-108.19147325136000,Worland,
383 N U S HWY 20 SHOP THERMOPOLIS WY 82443,7486,,21,10X1 Copper,43.6874159145222,-108.18967294265000,Worland,
425 N U S HWY 20 THERMOPOLIS WY 82443,8002,,21,10X1 Copper,43.692044680675900,-108.18895055752000,Worland,
441 N U S HWY 20 THERMOPOLIS WY 82443,8003,,21,10X1 Copper,43.69433898241930,-108.18424367749200,Worland,
449 N U S HWY 20 THERMOPOLIS WY 82443,7488,,21,10X1 Copper,43.69595074800630,-108.18139351042500,Worland,
463 N U S HWY 20 THERMOPOLIS WY 82443,8005,,21,10X1 Copper,43.696684351227800,-108.18291823234300,Worland,
491 N U S HWY 20 THERMOPOLIS WY 82443,8008,,21,10X1 Copper,43.699480232935900,-108.17806752147400,Worland,
495 N U S HWY 20 THERMOPOLIS WY 82443,8011,,21,10X1 Copper,43.70082179792510,-108.1768998987060,Worland,
502 N U S HWY 20 THERMOPOLIS WY 82443,8012,,21,10X1 Copper,43.70171527050920,-108.1754399595350,Worland,
500 N U S HWY 20 THERMOPOLIS WY 82443,8010,,21,10X1 Copper,43.70130059744250,-108.17558587131000,Worland,
511 N U S HWY 20 THERMOPOLIS WY 82443,8014,,21,10X1 Copper,43.70271176525670,-108.1770776816210,Worland,
509 N U S HWY 20 THERMOPOLIS WY 82443,8015,,21,10X1 Copper,43.70166251035030,-108.17814678861400,Worland,
493 N U S HWY 20 THERMOPOLIS WY 82443,8009,,21,10X1 Copper,43.699790785651100,-108.17700490370800,Worland,
490 N U S HWY 20 THERMOPOLIS WY 82443,8007,,21,10X1 Copper,43.699434999734000,-108.17566209919200,Worland,
558 WEBB RD THERMOPOLIS WY 82443,8019,,21,10X1 Copper,43.70268300192230,-108.17256323318500,Worland,
556 WEBB RD THERMOPOLIS WY 82443,8018,,21,10X1 Copper,43.702875048562500,-108.17213193232600,Worland,
552 WEBB RD THERMOPOLIS WY 82443,8111,,21,10X1 Copper,43.70475279425450,-108.17182932077800,Worland,
572 N U S HWY 20 THERMOPOLIS WY 82443,8066,,21,10X1 Copper,43.7113574174325,-108.17576704943300,Worland,
708 SPROWL RD THERMOPOLIS WY 82443,7937,,21,10X1 Copper,43.72824349436700,-108.17851097936600,Worland,
809 SPROWL RD THERMOPOLIS WY 82443,7939,,21,10X1 Copper,43.72607309265190,-108.18389785919300,Worland,
767 N U S HWY 20 THERMOPOLIS WY 82443,7932,,21,10X1 Copper,43.73813170202170,-108.18265023000600,Worland,
781 N U S HWY 20 THERMOPOLIS WY 82443,7930,,21,10X1 Copper,43.74187540066640,-108.17950164064000,Worland,
813 N U S HWY 20 THERMOPOLIS WY 82443,7895,,21,10X1 Copper,43.744860475218,-108.18183696831700,Worland,
788 HWY 20 N THERMOPOLIS WY 82443,7897,,21,10X1 Copper,43.744181101408500,-108.17531904634400,Worland,
810 N U S HWY 20 THERMOPOLIS WY 82443,7896,,21,10X1 Copper,43.74542878107770,-108.17560856991400,Worland,
840 N U S HWY 20 THERMOPOLIS WY 82443,7894,,21,10X1 Copper,43.749317332158600,-108.17555509539800,Worland,
842 N U S HWY 20 THERMOPOLIS WY 82443,7893,,21,10X1 Copper,43.74974193230310,-108.17566730152600,Worland,
917 N U S HWY 20 THERMOPOLIS WY 82443,7891,,21,10X1 Copper,43.759330275761100,-108.17727457626800,Worland,
921 N U S HWY 20 THERMOPOLIS WY 82443,7887,,21,10X1 Copper,43.76043910031490,-108.1769502792020,Worland,
885 A HWY 20 N THERMOPOLIS WY 82443,10465,,21,10X1 Copper,43.757337816426100,-108.1867422215500,Worland,
885 HWY 20 N THERMOPOLIS WY 82443,10464,,21,10X1 Copper,43.75648582408950,-108.18602208163800,Worland,
961 N U S HWY 20 KIRBY WY 82430,7820,,21,10X1 Copper,43.76757654641760,-108.1863463787040,Worland,
980 N U S HWY 20 KIRBY WY 82430,7819,,21,10X1 Copper,43.76897425696570,-108.1761800326010,Worland,
219 E 6 ST KIRBY WY 82430,7829,,21,10X1 Copper,43.80315108641230,-108.17675735475800,Worland,
206 E 5 ST KIRBY WY 82430,7839,,21,10X1 Copper,43.804347020172600,-108.17797103187100,Worland,
111 E 4 ST KIRBY WY 82443,7867,,21,10X1 Copper,43.80532549530150,-108.17991996304500,Worland,
114 E 6 ST KIRBY WY 82430,7830,,21,10X1 Copper,43.80306823396980,-108.17817619549000,Worland,
216 E 6 ST KIRBY WY 82430,7873,,21,10X1 Copper,43.80344077159190,-108.17702705469800,Worland,
1583 COWBOY MINE RD THERMOPOLIS WY 82430,7863,,21,10X1 Copper,43.811529869127000,-108.16950798464100,Worland,
300 N NELSON ST KIRBY WY 82430,7826,,21,10X1 Copper,43.80787221530960,-108.17710695159400,Worland,
798 BLACK MOUNTAIN RD THERMOPOLIS WY 82443,7909,,21,10X1 Copper,43.734196656551500,-108.16395276824100,Worland,
810 BLACK MOUNTAIN RD THERMOPOLIS WY 82443,7910,,21,10X1 Copper,43.734480742007700,-108.16168249711800,Worland,
774 BLACK MOUNTAIN RD THERMOPOLIS WY 82443,10319,,21,10X1 Copper,43.731177512044500,-108.16083010840200,Worland,
776 BLACK MOUNTAIN RD THERMOPOLIS WY 82443,7906,,21,10X1 Copper,43.72795205234390,-108.16166691749700,Worland,
910 SKELTON RD THERMOPOLIS WY 82443,7885,,21,10X1 Copper,43.746317236903700,-108.15516797035100,Worland,
895 SKELTON RD THERMOPOLIS WY 82443,10257,,21,10X1 Copper,43.74471054716740,-108.15690563200900,Worland,
987 BLACK MOUNTAIN RD THERMOPOLIS WY 82443,7919,,21,10X1 Copper,43.73910324844520,-108.14950449064600,Worland,
832 BLACK MOUNTAIN RD THERMOPOLIS WY 82443,7947,,21,10X1 Copper,43.735510915139700,-108.15692627706000,Worland,
828 BLACK MOUNTAIN RD THERMOPOLIS WY 82443,7912,,21,10X1 Copper,43.733675515337900,-108.15639897945000,Worland,
923 NAKAMURA LN THERMOPOLIS WY 82443,7888,,21,10X1 Copper,43.76069369005230,-108.17509238887100,Worland,
958 NAKAMURA LN THERMOPOLIS WY 82443,7890,,21,10X1 Copper,43.75713921776700,-108.16459947310400,Worland,
830 BLACK MOUNTAIN RD THERMOPOLIS WY 82443,7911,,21,10X1 Copper,43.7336459331061,-108.15528507762500,Worland,
1014 BLACK MOUNTAIN RD THERMOPOLIS WY 82443,10258,,21,10X1 Copper,43.738150105151100,-108.13712597527400,Worland,
1020 BLACK MOUNTAIN RD THERMOPOLIS WY 82443,7967,,21,10X1 Copper,43.73839589656410,-108.13628385432300,Worland,
1040 COWBOY MINE RD THERMOPOLIS WY 82443,7966,,21,10X1 Copper,43.74189521206510,-108.13576633162500,Worland,
1000 SKELTON RD THERMOPOLIS WY 82443,7876,,21,10X1 Copper,43.75192282313460,-108.14669134229200,Worland,
994 SKELTON RD THERMOPOLIS WY 82443,7898,,21,10X1 Copper,43.75256983638400,-108.14873709163800,Worland,
992 SKELTON RD THERMOPOLIS WY 82443,7899,,21,10X1 Copper,43.750368942395900,-108.14985838625300,Worland,
990 SKELTON RD THERMOPOLIS WY 82443,7877,,21,10X1 Copper,43.75109107754270,-108.1505286385220,Worland,
977 SKELTON RD THERMOPOLIS WY 82443,7880,,21,10X1 Copper,43.7540343082553,-108.15417199722100,Worland,
961 SKELTON RD THERMOPOLIS WY 82443,7881,,21,10X1 Copper,43.75254060096070,-108.15489862636000,Worland,
921 SKELTON RD THERMOPOLIS WY 82443,7883,,21,10X1 Copper,43.748737888594900,-108.15662095482300,Worland,
940 SKELTON RD THERMOPOLIS WY 82443,7882,,21,10X1 Copper,43.750408142712200,-108.15326536732900,Worland,
955 SKELTON RD THERMOPOLIS WY 82443,10277,,21,10X1 Copper,43.75178577426940,-108.15761796842000,Worland,
981 SKELTON RD THERMOPOLIS WY 82443,7878,,21,10X1 Copper,43.75612263705970,-108.151937512678,Worland,
983 SKELTON RD THERMOPOLIS WY 82443,7900,,21,10X1 Copper,43.75844249074750,-108.15217123437300,Worland,
985 SKELTON RD THERMOPOLIS WY 82443,7879,,21,10X1 Copper,43.762820282405400,-108.15430635433800,Worland,
1153 SKELTON RD THERMOPOLIS WY 82443,7959,,21,10X1 Copper,43.7536552483552,-108.1433383285850,Worland,
1157 COWBOY MINE RD THERMOPOLIS WY 82443,7978,,21,10X1 Copper,43.75367414285850,-108.13793217274100,Worland,
1164 COWBOY MINE RD THERMOPOLIS WY 82443,7980,,21,10X1 Copper,43.75708855088980,-108.13151320463400,Worland,
1167 COWBOY MINE RD THERMOPOLIS WY 82443,7960,,21,10X1 Copper,43.75908695234500,-108.13623281669000,Worland,
1168 COWBOY MINE RD THERMOPOLIS WY 82443,7979,,21,10X1 Copper,43.75939884114700,-108.13163869040300,Worland,
1170 COWBOY MINE RD THERMOPOLIS WY 82443,7961,,21,10X1 Copper,43.76068412484840,-108.13213660851700,Worland,
1173 COWBOY MINE RD THERMOPOLIS WY 82443,7976,,21,10X1 Copper,43.76066435940150,-108.13696251246800,Worland,
1199 COWBOY MINE RD THERMOPOLIS WY 82443,7962,,21,10X1 Copper,43.76372395642930,-108.14193358891500,Worland,
1211 COWBOY MINE RD THERMOPOLIS WY 82443,7963,,21,10X1 Copper,43.76570443462590,-108.13934816588100,Worland,
1263 COWBOY MINE RD THERMOPOLIS WY 82443,7875,,21,10X1 Copper,43.76989857200200,-108.14067560982200,Worland,
1281 COWBOY MINE RD THERMOPOLIS WY 82430,7874,,21,10X1 Copper,43.775194176981900,-108.14268918683900,Worland,
1283 COWBOY MINE RD THERMOPOLIS WY 82443,7812,,21,10X1 Copper,43.77454272780590,-108.14860949755400,Worland,
930 E RIVER RD THERMOPOLIS WY 82443,7972,,21,10X1 Copper,43.732712417520800,-108.13538264581100,Worland,
931 E RIVER RD THERMOPOLIS WY 82443,7973,,21,10X1 Copper,43.7334856924522,-108.1368523598930,Worland,
1060 BLACK MOUNTAIN RD THERMOPOLIS WY 82443,7969,,21,10X1 Copper,43.74110330680650,-108.12967891647000,Worland,
1100 BLACK MOUNTAIN RD THERMOPOLIS WY 82443,7970,,21,10X1 Copper,43.74138533443740,-108.12223032434600,Worland,
1180 BLACK MOUNTAIN RD THERMOPOLIS WY 82443,7981,,21,10X1 Copper,43.74117294534360,-108.11005193454500,Worland,
1201 E RIVER RD THERMOPOLIS WY 82443,7971,,21,10X1 Copper,43.73875047682920,-108.09661329305200,Worland,
810 SPROWL RD THERMOPOLIS WY 82443,7938,,21,10X1 Copper,43.729484201761900,-108.18576593514600,Worland,
808 SPROWL RD THERMOPOLIS WY 82443,7955,,21,10X1 Copper,43.728428032541500,-108.18429214133900,Worland,
806 SPROWL RD THERMOPOLIS WY 82443,7948,,21,10X1 Copper,43.7280514104471,-108.18284487943500,Worland,
805 SPROWL RD THERMOPOLIS WY 82443,7940,,21,10X1 Copper,43.72501976194440,-108.18106959669000,Worland,
910 BUCHANAN RD THERMOPOLIS WY 82443,7901,,21,10X1 Copper,43.72372872282620,-108.19410631682000,Worland,
675 N U S HWY 20 THERMOPOLIS WY 82443,7941,,21,10X1 Copper,43.72381716656180,-108.17750221944600,Worland,
671 N U S HWY 20 THERMOPOLIS WY 82443,7942,,21,10X1 Copper,43.723408664221800,-108.17719689720900,Worland,
660 N U S HWY 20 THERMOPOLIS WY 82443,7928,,21,10X1 Copper,43.72151198677460,-108.17540595270000,Worland,
610 N U S HWY 20 THERMOPOLIS WY 82443,8069,,21,10X1 Copper,43.717156969556800,-108.17560668064600,Worland,
651 N U S HWY 20 THERMOPOLIS WY 82443,8070,,21,10X1 Copper,43.71549193786590,-108.18651479741800,Worland,
581 N U S HWY 20 THERMOPOLIS WY 82443,8068,,21,10X1 Copper,43.71224370109990,-108.17878987922300,Worland,
580 N U S HWY 20 THERMOPOLIS WY 82443,8067,,21,10X1 Copper,43.71323205547850,-108.17561199250300,Worland,
571 N U S HWY 20 THERMOPOLIS WY 82443,8065,,21,10X1 Copper,43.710841140785000,-108.17709432908900,Worland,
684 W SUNNYSIDE LN THERMOPOLIS WY 82443,8027,,21,10X1 Copper,43.70889401020520,-108.20382471459500,Worland,
686 W SUNNYSIDE LN THERMOPOLIS WY 82443,8026,,21,10X1 Copper,43.708933774143100,-108.20438336311200,Worland,
920 W SUNNYSIDE LN THERMOPOLIS WY 82443,8051,,21,10X1 Copper,43.70991066366140,-108.22291878586600,Worland,
