SID,PID,FullAddress,Service,Company,EXID,Longitude,Latitude
49415,,"334 MOSKEE RD SUNDANCE, WY 82729",50x20 Copper,Forsyth,78,-104.25690928616262,44.39882728304607
21416,,"12 3 BAR RD BIDDLE, MT 59314",50x20 Copper,Forsyth,35,-105.60992557289603,45.04180823395409
39098,,"38 WEBB RD HYSHAM, MT 59038",50x20 Copper,Forsyth,30,-107.35078181923247,46.26907977815764
942480,,"151 N MAIN ST BURNS, WY 82053",50x20 Copper,Worland,9,-104.35847042550043,41.194743699909054
45212,,"25 SYLVAN WY DUBOIS, WY 82513",50x20 Copper,DUBOIS,3,-109.56870530706742,43.51670688346191
945123,,"25579 HWY 384 LOT 19 HARDIN, MT 59034",50x20 Copper,Forsyth,30,-107.12434131108017,45.83404959595941
39195,,"25579 HWY 384 LOT 20 HARDIN, MT 59034",50x20 Copper,Forsyth,30,-107.12422992637377,45.83402303016456
46136,,"41 MOOSE DR DUBOIS, WY 82513",50x20 Copper,DUBOIS,3,-109.63352740027412,43.582421916200246
21487,,"9 MOORE CUT OFF RD BROADUS, MT 59317",50x20 Copper,Forsyth,35,-105.04933907761378,45.37576802023045
21371,,"13 3 BAR RD BIDDLE, MT 59314",50x20 Copper,Forsyth,35,-105.61380383066002,45.03827458776584
66749,,"25579 HWY 384 LOT 21 HARDIN, MT 59034",50x20 Copper,Forsyth,30,-107.12412117021502,45.83399646435695
24835,,"136 WATER ST HULETT, WY 82720",50x20 Copper,Worland,12,-104.60022392128069,44.6812801331461
11718,,"823 WASHAKIE 10 WORLAND, WY 82401",50x20 Copper,Worland,23,-107.90732733322318,44.05922209833392
4531,,"146 S MAIN ST BURNS, WY 82053",50x20 Copper,Worland,9,-104.35931314882727,41.191501892316666
11719,,"819 WASHAKIE 10 WORLAND, WY 82401",50x20 Copper,Worland,23,-107.90671592208899,44.06186830171458
24445,,Null,50x20 Copper,Worland,12,-104.59987489943889,44.681151476706404
11729,,"782 WASHAKIE 10 WORLAND, WY 82401",50x20 Copper,Worland,23,-107.90846932765153,44.068502606420545
940542,,"49 A CROOKED CREEK RD DUBOIS, WY 82513",50x20 Copper,DUBOIS,3,-109.82774235240652,43.57936663223841
16882,,Null,50x20 Copper,Worland,16,-104.95198679066756,44.262652316010914
24914,,"122 WATER ST HULETT, WY 82720",50x20 Copper,Worland,12,-104.59971181996215,44.681222368667235
926247,,"25579 HWY 384 HARDIN, MT 59034",50x20 Copper,Forsyth,30,-107.12401501522321,45.83397722901999
4558,,"146 N MAIN ST BURNS, WY 82053",50x20 Copper,Worland,9,-104.35933858550186,41.195151360107275
40157,,"1734 RD 506 MILES CITY, MT 59301",50x20 Copper,Forsyth,34,-105.27259635980822,46.24380949373614
945527,,"139 N MAIN ST BURNS, WY 82053",50x20 Copper,Worland,9,-104.35851294773471,41.19437057617961
11733,,"958 LANE 8 WORLAND, WY 82401",50x20 Copper,Worland,23,-107.89970731050775,44.06574689311878
24962,,"109 WATER ST HULETT, WY 82720",50x20 Copper,Worland,12,-104.59959096153196,44.68170448638183
16824,,Null,50x20 Copper,Worland,16,-104.9534592975814,44.265130802268644
50523,,"1344 GOVERNMENT VALLEY RD SUNDANCE, WY 82729",50x20 Copper,Forsyth,78,-104.22266590911566,44.509671589825665
39225,,"25579 HWY 384 LOT 18 HARDIN, MT 59034",50x20 Copper,Forsyth,30,-107.12443246144586,45.83407323338141
24910,,"115 WATER ST HULETT, WY 82720",50x20 Copper,Worland,12,-104.5997494136696,44.68187228896619
5066,,"134 S MAIN ST BURNS, WY 82053",50x20 Copper,Worland,9,-104.35931635236972,41.19179616880093
24913,,"125 WATER ST HULETT, WY 82720",50x20 Copper,Worland,12,-104.5998963111499,44.681740957602145
39703,,"32 TOMBSTONE LN ROSEBUD, MT 59347",50x20 Copper,Forsyth,33,-106.1913798614949,46.27548930542221
50466,,"7 JX BAR LN SUNDANCE, WY 82729",50x20 Copper,Forsyth,78,-104.25619771641094,44.40019217315849
16825,,Null,50x20 Copper,Worland,16,-104.9534617618448,44.26518199808917
10198,,"215 RAMSEY LN THERMOPOLIS, WY 82443",50x20 Copper,Worland,21,-108.22137415817666,43.61852497668743
45450,,"36 CROOKED CREEK RD DUBOIS, WY 82513",50x20 Copper,DUBOIS,3,-109.82695354168709,43.57777006756618
940491,,"167 D FISH HATCHERY RD DUBOIS, WY 82513",50x20 Copper,DUBOIS,3,-109.59656079310692,43.492720660375625
4532,,"145 S MAIN ST BURNS, WY 82053",50x20 Copper,Worland,9,-104.35845429826541,41.19141800217794
21229,,"11 BAY HORSE RD BIDDLE, MT 59314",50x20 Copper,Forsyth,35,-105.39608588405612,45.0522268510274
17701,,"201 N POWDER RIVER AVE MOORCROFT, WY 82721",50x20 Copper,Worland,16,-104.95438944749809,44.26472721550436
46947,,"94 A FIR RD DUBOIS, WY 82513",50x20 Copper,DUBOIS,3,-109.8221041724723,43.57498671151811
29019,,"10422 FRONTAGE RD EDGEMONT, SD 57735",50x20 Copper,Worland,17,-103.97097042472598,43.719612905552076
25064,,"5 LAME JONES RD ALVA, WY 82711",50x20 Copper,Worland,12,-104.44019725621756,44.69360588709376
39707,,"1104 RD 158 MILES CITY, MT 59301",50x20 Copper,Forsyth,33,-106.06564525637155,46.36798388297776
10196,,"266 LANE 12 THERMOPOLIS, WY 82443",50x20 Copper,Worland,21,-108.22361926643279,43.61679967741687
40227,,"23 ROAD 674 UNIT B MILES CITY, MT 59301",50x20 Copper,Forsyth,34,-105.66689225146969,45.882004204041245
64602,,"236 E RIVER RD BROADUS, MT 59317",50x20 Copper,Forsyth,35,-105.75864387004702,45.17756763647806
945883,,"9 SHERRY PL SUNDANCE, WY 82729",50x20 Copper,Forsyth,78,-104.31244795146746,44.33347900845456
30729,,"670 ASH CREEK RD DECKER, WY 59025",50x20 Copper,Forsyth,7,-107.05095702511201,44.98767700371667
45125,,"6668 HWY 26 DUBOIS, WY 82513",50x20 Copper,DUBOIS,3,-109.46635450820834,43.44619784194782
945528,,"133 N MAIN ST BURNS, WY 82053",50x20 Copper,Worland,9,-104.35851062037482,41.19412890601677
46137,,"42 MOOSE DR DUBOIS, WY 82513",50x20 Copper,DUBOIS,3,-109.63415658148561,43.58427557210767
4501,,"128 N MAIN ST BURNS, WY 82053",50x20 Copper,Worland,9,-104.35938398271013,41.193980304789946
17831,,"108 W WESTON ST MOORCROFT, WY 82721",50x20 Copper,Worland,16,-104.9528218473971,44.26470108615591
45209,,"32 SYLVAN WY DUBOIS, WY 82513",50x20 Copper,DUBOIS,3,-109.56666202198504,43.51753817618273
21376,,"218 S STATE HIGHWAY 59 BIDDLE, MT 59314",50x20 Copper,Forsyth,35,-105.33873645061257,45.099371183491584
945948,,"5154 HWY 26 DUBOIS, WY 82513",50x20 Copper,DUBOIS,3,-109.6987296471838,43.56245366436449
940557,,"1648 A HORSE CREEK RD DUBOIS, WY 82513",50x20 Copper,DUBOIS,3,-109.62753209380952,43.67870343293165
45077,,"1648 HORSE CREEK RD DUBOIS, WY 82513",50x20 Copper,DUBOIS,3,-109.62720264917151,43.67905385801897
50457,,"310 RIFLE PIT RD BEULAH, WY 82712",50x20 Copper,Forsyth,78,-104.11756814106545,44.515280985304685
5054,,"203 COUGAR AVE BURNS, WY 82053",50x20 Copper,Worland,9,-104.36008210853586,41.19513380125844
338309,,"127 N MAIN ST BURNS, WY 82053",50x20 Copper,Worland,9,-104.35858509589139,41.1938197489001
26973,,"10 BRIDLE BIT RD NEWCASTLE, WY 82701",50x20 Copper,Worland,17,-104.19042669012416,43.89216681636508
20847,,"2373 RD 552 POWDERVILLE, MT 59345",50x20 Copper,Forsyth,32,-105.22790716180607,45.83144813543211
21205,,"2 FORTNER LOOP BIDDLE, MT 59314",50x20 Copper,Forsyth,35,-105.33661754002404,45.10031884223641
10192,,"305 BUFFALO CREEK RD THERMOPOLIS, WY 82443",50x20 Copper,Worland,21,-108.21900745221129,43.61487473752718
4529,,"117 N MAIN ST BURNS, WY 82053",50x20 Copper,Worland,9,-104.35830819482555,41.19343160448316
16842,,Null,50x20 Copper,Worland,16,-104.95225312278141,44.26564722476957
10193,,"307 BUFFALO CREEK RD THERMOPOLIS, WY 82443",50x20 Copper,Worland,21,-108.21720393995929,43.61451800690857
63267,,"213 ABILENE LOOP BURNS, WY 82053",50x20 Copper,Worland,9,-104.36008139663754,41.189426820566716
21206,,"4 FORTNER LOOP BIDDLE, MT 59314",50x20 Copper,Forsyth,35,-105.33664270289158,45.10045464461839
50005,,"519 STATE HIGHWAY 116 SUNDANCE, WY 82729",50x20 Copper,Forsyth,78,-104.39524208205073,44.31681476182423
62864,,"308 BUFFALO CREEK RD THERMOPOLIS, WY 82443",50x20 Copper,Worland,21,-108.21620490018978,43.612661170924696
46750,,"5911 HWY 26 DUBOIS, WY 82513",50x20 Copper,DUBOIS,3,-109.5741779432615,43.512067082292624
49601,,"331 MOSKEE RD SUNDANCE, WY 82729",50x20 Copper,Forsyth,78,-104.25327447024344,44.39965742979621
46913,,"5911 A HWY 26 DUBOIS, WY 82513",50x20 Copper,DUBOIS,3,-109.57456705045486,43.51214655382532
4533,,"120 S MAIN ST BURNS, WY 82053",50x20 Copper,Worland,9,-104.3592742956074,41.192169390046466
21207,,"6 FORTNER LOOP BIDDLE, MT 59314",50x20 Copper,Forsyth,35,-105.3365331526924,45.100608985385676
17827,,"305 N CHEYENNE AVE MOORCROFT, WY 82721",50x20 Copper,Worland,16,-104.95292441551662,44.26577633459989
939502,,"25579 HWY 384 LOT 3B HARDIN, MT 59034",50x20 Copper,Forsyth,30,-107.1216610960469,45.834874201071116
40176,,"1732 RD 506 MILES CITY, MT 59301",50x20 Copper,Forsyth,34,-105.27296567075214,46.24379807636219
4499,,"413 CO-OP RD BURNS, WY 82053",50x20 Copper,Worland,9,-104.3615322180333,41.196284237075226
46752,,"6599 A HWY 26 DUBOIS, WY 82513",50x20 Copper,DUBOIS,3,-109.47554114531937,43.455042630284545
45058,,"6 RIVER PARK DR DUBOIS, WY 82513",50x20 Copper,DUBOIS,3,-109.54024238009588,43.50222692307766
21203,,"14 FORTNER LOOP BIDDLE, MT 59314",50x20 Copper,Forsyth,35,-105.33733743350994,45.10061718818139
4503,,"114 N MAIN ST BURNS, WY 82053",50x20 Copper,Worland,9,-104.3594827722924,41.19316343663907
17745,,"319 N POWDER RIVER MOORCROFT, WY 82721",50x20 Copper,Worland,16,-104.95443588517311,44.266262963157274
338317,,"6599 B HWY 26 DUBOIS, WY 82513",50x20 Copper,DUBOIS,3,-109.47563511589763,43.454108961089425
21209,,"1 FORTNER LOOP BIDDLE, MT 59314",50x20 Copper,Forsyth,35,-105.33777136291678,45.10025407274367
4540,,"112 S MAIN ST BURNS, WY 82053",50x20 Copper,Worland,9,-104.35928661692449,41.19230399322596
21204,,"17 FORTNER LOOP BIDDLE, MT 59314",50x20 Copper,Forsyth,35,-105.3372210381346,45.100125522534306
41473,,"8522 A HWY 26 CROWHEART, WY 82512",50x20 Copper,DUBOIS,2,-109.19397689906008,43.31238517910411
17746,,"321 N POWDER RIVER AVE MOORCROFT, WY 82721",50x20 Copper,Worland,16,-104.95432644449676,44.266307960304545
4498,,"419 CO-OP RD BURNS, WY 82053",50x20 Copper,Worland,9,-104.3621335530682,41.19642617362427
25065,,"9 LAME JONES RD ALVA, WY 82711",50x20 Copper,Worland,12,-104.44021127513832,44.69345378233805
21211,,"214 S STATE HIGHWAY 59 BIDDLE, MT 59314",50x20 Copper,Forsyth,35,-105.33871041156247,45.09990716685711
20673,,"29 DIAMOND CROSS RANCH LN BIRNEY, MT 59012",50x20 Copper,Forsyth,27,-106.70093096858069,45.20984409148935
4534,,"111 N MAIN ST BURNS, WY 82053",50x20 Copper,Worland,9,-104.35846675648601,41.19236031220556
50455,,"233 GREEN MOUNTAIN RD SUNDANCE, WY 82729",50x20 Copper,Forsyth,78,-104.27557019468675,44.16404585147933
4555,,"110 S MAIN ST BURNS, WY 82053",50x20 Copper,Worland,9,-104.35930504413871,41.19243154333862
17747,,"317 N POWDER RIVER AVE LOT 7 MOORCROFT, WY 82721",50x20 Copper,Worland,16,-104.95430415660319,44.26619006652458
21202,,"212 S STATE HIGHWAY 59 BIDDLE, MT 59314",50x20 Copper,Forsyth,35,-105.34002783416533,45.101459839743576
46753,,"6599 HWY 26 DUBOIS, WY 82513",50x20 Copper,DUBOIS,3,-109.47532163421042,43.45369184913989
4500,,"108 S MAIN ST BURNS, WY 82053",50x20 Copper,Worland,9,-104.3593061941283,41.19250176094418
16849,,Null,50x20 Copper,Worland,16,-104.94655133747035,44.26527691289669
39752,,"15 COTTONWOOD RD ROSEBUD, MT 59347",50x20 Copper,Forsyth,33,-106.46778886868807,46.29880859392208
21370,,"4 ELM TREE RD BIDDLE, MT 59314",50x20 Copper,Forsyth,35,-105.33630498928079,45.101878349059454
16823,,Null,50x20 Copper,Worland,16,-104.9544369256399,44.26566282735948
943597,,"10239 VALLEY RD EDGEMONT, SD 57735",50x20 Copper,Worland,17,-104.00792755816937,43.69464324428568
39753,,"15 C COTTONWOOD RD ROSEBUD, MT 59347",50x20 Copper,Forsyth,33,-106.4675851014843,46.298821878601785
17862,,"3 ENOS CT MOORCROFT, WY 82721",50x20 Copper,Worland,16,-104.9497054029778,44.269731104645906
17865,,"105 BOUNTIFUL ST MOORCROFT, WY 82721",50x20 Copper,Worland,16,-104.95070523678775,44.26946035010848
944503,,"120 LITTLEFINGERS ST BUSBY, MT 59016",50x20 Copper,Forsyth,29,-106.95407897196984,45.53627725971851
17855,,"15511 US HIGHWAY 14 MOORCROFT, WY 82721",50x20 Copper,Worland,16,-104.94928382226875,44.2703882526752
24880,,"328 SAGER AVE HULETT, WY 82720",50x20 Copper,Worland,12,-104.6013141661773,44.68532807340286
17863,,"4 ENOS CT MOORCROFT, WY 82721",50x20 Copper,Worland,16,-104.9502534277808,44.2700648341502
4539,,"108 A S MAIN ST BURNS, WY 82053",50x20 Copper,Worland,9,-104.35946913670149,41.19250089227323
16976,,"17664 US HIGHWAY 14 MOORCROFT, WY 82721",50x20 Copper,Worland,16,-104.77508980563972,44.49487954455776
17709,,"305 N POWDER RIVER AVE MOORCROFT, WY 82721",50x20 Copper,Worland,16,-104.9544392803805,44.26577389485567
21217,,"3 SAGE RD BIDDLE, MT 59314",50x20 Copper,Forsyth,35,-105.21761089425955,45.06563381759039
46581,,"30 SYLVAN WY DUBOIS, WY 82513",50x20 Copper,DUBOIS,3,-109.5669663311362,43.51718981135928
916193,,"115 LITTLEFINGERS ST BUSBY, MT 59016",50x20 Copper,Forsyth,29,-106.95387323335532,45.53590264665449
4511,,"102 S MAIN ST BURNS, WY 82053",50x20 Copper,Worland,9,-104.35930307272797,41.19270389208432
50416,,"98 CROOKED PINE TRL FOUR CORNERS, WY 82715",50x20 Copper,Forsyth,78,-104.27903210145627,44.164499978850316
21216,,"2 SAGE RD BIDDLE, MT 59314",50x20 Copper,Forsyth,35,-105.21698450587992,45.06561041647194
4644,,"314 ABILENE LOOP BURNS, WY 82053",50x20 Copper,Worland,9,-104.36187861132747,41.18945590173027
50552,,"14 SHERRY PL SUNDANCE, WY 82729",50x20 Copper,Forsyth,78,-104.30981496814967,44.33216567430347
59452,,"25 SCHIFFER FEEDLOT LN ROSEBUD, MT 59347",50x20 Copper,Forsyth,33,-106.50898343997869,46.30689278458179
4502,,"128 N LUTHER AVE BURNS, WY 82053",50x20 Copper,Worland,9,-104.36003145423231,41.193843202535454
46599,,"91 FIR RD DUBOIS, WY 82513",50x20 Copper,DUBOIS,3,-109.8208463576634,43.57562878022944
21483,,"10 SCOTT CREEK LN BOYES, MT 59316",50x20 Copper,Forsyth,35,-105.02923405596653,45.26961879391846
17722,,"201 W CAMPBELL ST MOORCROFT, WY 82721",50x20 Copper,Worland,16,-104.95362380085476,44.26630239222918
20607,,"42 DIAMOND CROSS RANCH LN BIRNEY, MT 59012",50x20 Copper,Forsyth,27,-106.7010631352419,45.207104114809454
26970,,"23315 US HIGHWAY 85 NEWCASTLE, WY 82701",50x20 Copper,Worland,17,-104.1922001931239,43.90041903867438
4505,,"138 S LUTHER AVE BURNS, WY 82053",50x20 Copper,Worland,9,-104.36003386373432,41.19122984877815
21486,,"10205 HIGHWAY 212 BOYES, MT 59316",50x20 Copper,Forsyth,35,-105.03180258510564,45.26968197766588
50551,,"8 SHERRY PL SUNDANCE, WY 82729",50x20 Copper,Forsyth,78,-104.3108247137747,44.33338276995601
24701,,"206 NEW HAVEN RD HULETT, WY 82720",50x20 Copper,Worland,12,-104.65794745729148,44.70179514217286
4506,,"134 S LUTHER AVE BURNS, WY 82053",50x20 Copper,Worland,9,-104.3600450350618,41.191425841029314
46453,,"100 FIR RD DUBOIS, WY 82513",50x20 Copper,DUBOIS,3,-109.82172092474971,43.57374188997309
21485,,"10207 HIGHWAY 212 BOYES,MT 59316",50x20 Copper,Forsyth,35,-105.0319386398269,45.26975776713488
25069,,"3 MAIN ST ALVA, WY 82711",50x20 Copper,Worland,12,-104.4411988150119,44.69427414328393
17697,,"321 N GREEN RIVER AVE MOORCROFT, WY 82721",50x20 Copper,Worland,16,-104.95582266310079,44.26630056243751
32388,,"2796 HWY 14-16 CLEARMONT, WY 82835",50x20 Copper,Forsyth,38,-106.53656555706326,44.56376041475743
21484,,"10201 HIGHWAY 212 BOYES, MT 59316",50x20 Copper,Forsyth,35,-105.03123125932301,45.26941052679311
4507,,"130 S LUTHER AVE BURNS, WY 82053",50x20 Copper,Worland,9,-104.36004571957942,41.19159345571476
17744,,"401 W CAMPBELL ST MOORCROFT, WY 82721",50x20 Copper,Worland,16,-104.95643065164691,44.26631028197539
63288,,"12 DEBRA L DR NEWCASTLE, WY 82701",50x20 Copper,Worland,17,-104.06803403690338,43.769745453059286
946187,,"31702 HWY 212 BUSBY, MT 59016",50x20 Copper,Forsyth,31,-106.85083107170455,45.58480130159121
29288,,"23301 US HIGHWAY 85 NEWCASTLE, WY 82701",50x20 Copper,Worland,17,-104.18940478746629,43.89723955789752
21304,,"10203 HIGHWAY 212 BOYES, MT 59316",50x20 Copper,Forsyth,35,-105.03090430632912,45.269256143359776
4508,,"126 S LUTHER AVE BURNS, WY 82053",50x20 Copper,Worland,9,-104.36005439926278,41.19177517568852
6934,,"20 FRONT LYSITE, WY 82642",50x20 Copper,Worland,20,-107.68898225896065,43.26735733268071
31647,,"31698 HWY 212 BUSBY, MT 59016",50x20 Copper,Forsyth,31,-106.85138353218169,45.58461704200002
21302,,"41 SCOTT CREEK LN BOYES, MT 59316",50x20 Copper,Forsyth,35,-105.02637460684079,45.27345914667856
40220,,"23 RD 674 MILES CITY, MT 59301",50x20 Copper,Forsyth,34,-105.67041822908801,45.88405998498768
4509,,"122 S LUTHER AVE BURNS, WY 82053",50x20 Copper,Worland,9,-104.36005010049216,41.19194686398805
26971,,"11 MEADOW VIEW LN NEWCASTLE, WY 82701",50x20 Copper,Worland,17,-104.19031828991456,43.897203662016814
39815,,"15 A COTTONWOOD RD ROSEBUD, MT 59347",50x20 Copper,Forsyth,33,-106.46817918063246,46.29890025814595
4641,,"313 ABILENE LOOP BURNS, WY 82053",50x20 Copper,Worland,9,-104.3610338618285,41.18942001565531
31649,,"31888 HWY 212 BUSBY, MT 59016",50x20 Copper,Forsyth,31,-106.848270647254,45.58559353014958
17659,,"304 N RILEY ST MOORCROFT, WY 82721",50x20 Copper,Worland,16,-104.95796049375622,44.26574768727419
6925,,"375 FRONT LYSITE, WY 82642",50x20 Copper,Worland,20,-107.68837618706385,43.26721765058591
45168,,"8522 HWY 26 CROWHEART, WY 82512",50x20 Copper,DUBOIS,2,-109.19371990376649,43.31431660461548
25068,,"2528 STATE HIGHWAY 24 HULETT, WY 82720",50x20 Copper,Worland,12,-104.44118309848746,44.69459477303522
4510,,"118 S LUTHER AVE BURNS, WY 82053",50x20 Copper,Worland,9,-104.36003115304456,41.192127921125056
30213,,"31366 HWY 212 BUSBY, MT 59016",50x20 Copper,Forsyth,29,-106.8569391866722,45.58283070752731
7284,,"435 1 SHOP SHOSHONI, WY 82649",50x20 Copper,Worland,20,-107.6873609652979,43.26683173735339
901413,,"50 DIAMOND CROSS RANCH LN BIRNEY, MT 59012",50x20 Copper,Forsyth,27,-106.70133477921244,45.207151129318476
21281,,"29 BELL CREEK RD BOYES, MT 59316",50x20 Copper,Forsyth,35,-105.03528113934355,45.26696342712132
4087,,"114 S LUTHER AVE BURNS, WY 82053",50x20 Copper,Worland,9,-104.36002507452812,41.1922614075237
39524,,"1878 CARTERSVILLE RD ROSEBUD, MT 59347",50x20 Copper,Forsyth,33,-106.35279001880114,46.29365199541197
30210,,"31664 HWY 212 BUSBY, MT 59016",50x20 Copper,Forsyth,29,-106.853982262238,45.58336373763501
4637,,"310 ABILENE LOOP BURNS, WY 82053",50x20 Copper,Worland,9,-104.36172161036718,41.19000583525201
6926,,"30 BURLINGTON LYSITE, WY 82642",50x20 Copper,Worland,20,-107.687609198766,43.26744787275737
30607,,"610 ASH CREEK RD DECKER, WY 59025",50x20 Copper,Forsyth,7,-107.04899894878243,44.98499177721587
6616,,Null,50x20 Copper,Worland,20,-107.68732531562048,43.267666789098314
6929,,"120 CLARK LYSITE, WY 82642",50x20 Copper,Worland,20,-107.68603335707292,43.26834634310833
26929,,"15 MEADOW VIEW LN NEWCASTLE, WY 82701",50x20 Copper,Worland,17,-104.1914198978036,43.89680753873562
4542,,"108 N LUTHER AVE BURNS, WY 82053",50x20 Copper,Worland,9,-104.35948052707461,41.1930700967619
26693,,"25278 US HIGHWAY 85 FOUR CORNERS, WY 82715",50x20 Copper,Worland,17,-104.09740901514584,44.13682189778184
16816,,Null,50x20 Copper,Worland,16,-104.9570533162507,44.266203603072164
30211,,"31514 HWY 212 BUSBY, MT 59016",50x20 Copper,Forsyth,29,-106.8558300764701,45.58399018185203
26694,,"25229 US HIGHWAY 85 FOUR CORNERS, WY 82715",50x20 Copper,Worland,17,-104.10760723238913,44.13660493179169
6930,,"85 BURLINGTON LYSITE, WY 82642",50x20 Copper,Worland,20,-107.68769963723337,43.2683729744749
17978,,"600 E CONVERSE ST MOORCROFT, WY 82721",50x20 Copper,Worland,16,-104.94449901675546,44.26351177523202
17922,,"302 E CONVERSE ST MOORCROFT, WY 82721",50x20 Copper,Worland,16,-104.94832136312061,44.263680163219036
30212,,"30 BUTTE CREEK RD BUSBY, MT 59016",50x20 Copper,Forsyth,29,-106.85614385934505,45.58527707841933
17923,,"304 E CONVERSE ST MOORCROFT, WY 82721",50x20 Copper,Worland,16,-104.94816649785527,44.263680163219036
17852,,"400 E WHITETAIL ST MOORCROFT, WY 82721",50x20 Copper,Worland,16,-104.94698816923187,44.26470449005513
32318,,"450 DUTCH CREEK RD SHERIDAN, WY 82801",50x20 Copper,Forsyth,38,-106.74487458999599,44.732777216588794
40219,,"23 ROAD 674 UNIT A MILES CITY, MT 59301",50x20 Copper,Forsyth,34,-105.6671862107145,45.88305261312814
17853,,"409 E WESTON ST MOORCROFT, WY 82721",50x20 Copper,Worland,16,-104.94623090108416,44.264758814685734
30098,,"39316 HWY 314 BUSBY, MT 59016",50x20 Copper,Forsyth,29,-107.00300831850893,45.45965164748091
17664,,"413 W CAMPBELL ST APT 4 MOORCROFT, WY 82721",50x20 Copper,Worland,16,-104.95699863698357,44.26602717517753
7279,,"84 BURLINGTON LYSITE, WY 82642",50x20 Copper,Worland,20,-107.68724495325243,43.267915477579805
17845,,"220 N LITTLE HORN AVE MOORCROFT, WY 82721",50x20 Copper,Worland,16,-104.9475973351483,44.26532797086053
20608,,"43 DIAMOND CROSS RANCH LN BIRNEY, MT 59012",50x20 Copper,Forsyth,27,-106.7003189824517,45.20734340644636
945146,,"309 ABILENE LOOP BURNS, WY 82053",50x20 Copper,Worland,9,-104.36111677060208,41.19000833794771
17658,,"310 N RILEY ST MOORCROFT, WY 82721",50x20 Copper,Worland,16,-104.95797358173301,44.265860092531256
6928,,"120 CLARK ST LOT 2 LYSITE, WY 82642",50x20 Copper,Worland,20,-107.68621015428266,43.26735387114581
301,,"289 COUNTY ROAD 151 CARPENTER, WY 82054",50x20 Copper,Worland,10,-104.312763349804,41.03828994423059
25063,,"1 LAME JONES RD ALVA, WY 82711",50x20 Copper,Worland,12,-104.44004074810994,44.69405612496923
300,,"291 COUNTY ROAD 151 CARPENTER, WY 82054",50x20 Copper,Worland,10,-104.31302039985898,41.0379149903898
17682,,"208 W GOSHEN ST MOORCROFT, WY 82721",50x20 Copper,Worland,16,-104.95412634630739,44.267743089429594
17696,,"317 N GREEN RIVER AVE MOORCROFT, WY 82721",50x20 Copper,Worland,16,-104.95579574786815,44.26606748979529
16845,,Null,50x20 Copper,Worland,16,-104.94742743787613,44.265991956430575
299,,"290 COUNTY ROAD 151 CARPENTER, WY 82054",50x20 Copper,Worland,10,-104.31454838008038,41.040691351680955
32216,,"431 WYARNO RD SHERIDAN, WY 82801",50x20 Copper,Forsyth,38,-106.88706116529814,44.831450677687634
4642,,"308 ABILENE LOOP BURNS, WY 82053",50x20 Copper,Worland,9,-104.36170945333431,41.19027656018095
338312,,"10 EAST FORK RD DUBOIS, WY 82513",50x20 Copper,DUBOIS,3,-109.47055651542375,43.44907248617902
17693,,"313 N GREEN RIVER AVE MOORCROFT, WY 82721",50x20 Copper,Worland,16,-104.95582753686621,44.265929369320034
17843,,"306 N LITTLE HORN AVE MOORCROFT, WY 82721",50x20 Copper,Worland,16,-104.94752496794598,44.266001853097364
4643,,"212 ABILENE LOOP BURNS, WY 82053",50x20 Copper,Worland,9,-104.36073776688872,41.18940007664025
17842,,"301 N LITTLE HORN AVE MOORCROFT, WY 82721",50x20 Copper,Worland,16,-104.9468584942148,44.26570245359051
298,,"298 COUNTY ROAD 151 CARPENTER, WY 82054",50x20 Copper,Worland,10,-104.31394255460992,41.04202377495261
17846,,"308 E CROOK ST MOORCROFT, WY 82721",50x20 Copper,Worland,16,-104.94784387101271,44.26567530155825
201,,"336 COUNTY ROAD 151 CARPENTER, WY 82054",50x20 Copper,Worland,10,-104.31374388021719,41.04756087755753
17848,,"309 N BELLE FOURCHE AVE MOORCROFT, WY 82721",50x20 Copper,Worland,16,-104.94841760629734,44.265906368884366
17695,,"312 N GREEN RIVER AVE MOORCROFT, WY 82721",50x20 Copper,Worland,16,-104.95641047206759,44.26607661911434
6933,,"30 WYOMING LYSITE, WY 82642",50x20 Copper,Worland,20,-107.68882879011124,43.26795161325759
16847,,Null,50x20 Copper,Worland,16,-104.94845117504121,44.266052221793
20570,,"203 COMMERCIAL ST BIRNEY, MT 59012",50x20 Copper,Forsyth,27,-106.5139525997762,45.3221016545636
29143,,"25425 CUSTER HIGHLANDS RD EDGEMONT, SD 57735",50x20 Copper,Worland,17,-103.9757346947108,43.71966874772959
32296,,"10 WAKELY RD SHERIDAN, WY 82801",50x20 Copper,Forsyth,38,-106.8833964222688,44.83083029154414
20688,,"18 B BREWSTER LN BIRNEY, MT 59012",50x20 Copper,Forsyth,27,-106.61148798149422,45.28051593785445
20687,,"18 A BREWSTER LN BIRNEY, MT 59012",50x20 Copper,Forsyth,27,-106.61046958356654,45.27996163746048
20668,,"18 BREWSTER LN BIRNEY, MT 59012",50x20 Copper,Forsyth,27,-106.60944017859559,45.2797399737684
17666,,"320 N GREEN RIVER AVE LOT 1 MOORCROFT, WY 82721",50x20 Copper,Worland,16,-104.95663124268897,44.26618961399459
20690,,"56 DIAMOND CROSS RANCH LN BIRNEY, MT 59012",50x20 Copper,Forsyth,27,-106.70160020776305,45.20704792574224
20654,,"103 COMMERCIAL ST BIRNEY, MT 59012",50x20 Copper,Forsyth,27,-106.51089384650153,45.323396241884694
